"accounting_id","Account Number","Transaction_ID","Post date","is_debit","Transaction Amount"
"811","64400","692342","2023-10-06","1","129.1"
"812","64400","692346","2023-10-04","1","129.1"
"813","64400","692350","2023-10-05","1","129.1"
"814","64400","692354","2023-10-07","1","36.15"
"815","64400","692358","2023-10-07","1","129.1"
"816","64400","692362","2023-10-08","1","129.1"
"817","64400","692366","2023-10-09","1","129.1"
"818","64400","692370","2023-10-07","1","144"
"819","64400","692374","2023-10-04","1","432"
"820","64400","692547","2023-10-04","1","674.46"
"821","64400","692593","2023-10-07","1","506.08"
"822","64400","692597","2023-10-03","1","1973.65"
"823","64400","692601","2023-10-06","1","674.96"
"824","64400","692650","2023-10-02","1","110.1"
"825","64400","693206","2023-10-14","1","129.1"
"826","64400","693210","2023-10-16","1","129.1"
"827","64400","693214","2023-10-13","1","129.1"
"828","64400","693218","2023-10-11","1","129.1"
"829","64400","693222","2023-10-12","1","129.1"
"830","64400","693349","2023-10-09","1","324.22"
"831","64400","693356","2023-10-10","1","409.47"
"832","64400","693360","2023-10-12","1","747.3"
"833","64400","693370","2023-10-05","1","296.19"
"834","64400","693377","2023-10-12","1","336"
"835","64400","693393","2023-08-07","1","876.9"
"836","64400","693407","2023-09-19","1","620.89"
"837","64400","693493","2023-10-16","1","216"
"838","64400","693497","2023-10-17","1","129.1"
"839","64400","693501","2023-10-18","1","129.1"
"840","64400","693505","2023-10-16","1","226.44"
"841","64400","693509","2023-10-13","1","1483.52"
"842","64400","693524","2023-09-28","1","11.73"
"843","64400","693782","2023-10-19","1","129.1"
"844","64400","693786","2023-10-20","1","129.1"
"845","64400","693790","2023-10-18","1","336"
"846","64400","693798","2023-10-18","1","845.12"
"847","64400","693802","2023-10-19","1","155.52"
"848","64400","693985","2023-10-17","1","67.7"
"849","64400","693989","2023-10-16","1","439.37"
"850","64400","693996","2023-10-13","1","10.45"
"851","64400","694003","2023-10-18","1","3533.12"
"852","64400","694010","2023-10-20","1","142.6"
"853","64400","694081","2023-10-21","1","129.1"
"854","64400","694085","2023-10-23","1","129.1"
"855","64400","694101","2023-10-24","1","129.1"
"856","64400","694666","2023-10-23","1","764.7"
"857","64400","694676","2023-10-25","1","747.52"
"858","64400","694750","2023-10-28","1","129.1"
"859","64400","694754","2023-10-28","1","144"
"860","64400","694758","2023-10-27","1","408"
"861","64400","694762","2023-10-30","1","129.1"
"862","64400","694766","2023-10-27","1","129.1"
"863","64400","694857","2023-10-22","1","129.1"
"864","64400","694928","2023-10-30","1","1196.44"
"865","64400","694935","2023-10-31","1","129.1"
"866","64400","694943","2023-10-31","1","552"
"867","64400","694963","2023-11-01","1","129.1"
"868","64400","695015","2023-10-31","1","813.9"
"869","64400","695078","2023-11-01","1","411.17"
"870","64400","695088","2023-10-30","1","71.1"
"871","64400","695095","2023-10-28","1","691.91"
"872","64400","695350","2023-11-02","1","129.1"
"873","64400","695354","2023-11-03","1","129.1"
"874","64400","695358","2023-11-06","1","129.1"
"875","64400","695362","2023-11-07","1","129.1"
"876","64400","695366","2023-11-05","1","129.1"
"877","64400","695370","2023-11-04","1","129.1"
"878","64400","695374","2023-10-09","1","448.32"
"879","64400","695381","2023-11-03","1","311.68"
"880","64400","695389","2023-11-04","1","288"
"881","64400","695723","2023-11-07","1","312"
"882","64400","695727","2023-11-08","1","129.1"
"883","64400","695887","2023-11-11","1","432"
"884","64400","695923","2023-11-09","1","129.1"
"885","64400","695927","2023-10-29","1","129.1"
"886","64400","695931","2023-11-10","1","129.1"
"887","64400","695935","2023-11-12","1","110.1"
"888","64400","695939","2023-11-13","1","129.1"
"889","64400","695943","2023-11-11","1","129.1"
"890","64400","696090","2023-11-14","1","129.1"
"891","64400","696094","2023-11-09","1","16.44"
"892","64400","696260","2023-11-10","1","476.52"
"893","64400","696267","2023-11-11","1","122.68"
"894","64400","696274","2023-11-09","1","992.49"
"895","64400","696281","2023-11-03","1","754.12"
"896","64400","696288","2023-11-06","1","466.27"
"897","64400","696295","2023-11-04","1","142.38"
"898","64400","696299","2023-11-08","1","375.94"
"899","64400","696971","2023-11-17","1","129.1"
"900","64400","696975","2023-11-16","1","129.1"
"901","64400","696979","2023-11-15","1","129.1"
"902","64400","697006","2023-11-15","1","312"
"903","64400","697014","2023-11-18","1","129.1"
"904","64400","697018","2023-11-19","1","110.1"
"905","64400","697022","2023-11-20","1","110.1"
"906","64400","697026","2023-11-19","1","504"
"907","64400","697046","2023-11-15","1","609.79"
"908","64400","697056","2023-11-16","1","107.39"
"909","64400","697060","2023-11-17","1","481.76"
"910","64400","697110","2023-10-02","1","70.11"
"911","64400","697407","2023-11-13","1","834.75"
"912","64400","697559","2023-11-17","1","280"
"913","64400","697563","2023-11-21","1","95.35"
"914","64400","697933","2023-11-20","1","1093.08"
"915","64400","697940","2023-11-24","1","360"
"916","64400","697944","2023-11-22","1","82.7"
"917","64400","697948","2023-11-27","1","129.1"
"918","64400","697952","2023-11-25","1","82.7"
"919","64400","697956","2023-11-26","1","82.7"
"920","64400","697992","2023-11-25","1","814.45"
"921","64400","697999","2023-11-20","1","874.72"
"922","64400","698243","2023-11-22","1","490.54"
"923","64400","698250","2023-11-28","1","129.1"
"924","64400","698409","2023-11-29","1","129.1"
"925","64400","698497","2023-11-30","1","129.1"
"926","64400","698525","2023-11-08","1","276.01"
"927","64400","698605","2023-12-02","1","456"
"928","64400","698609","2023-12-03","1","82.7"
"929","64400","698613","2023-12-04","1","129.1"
"930","64400","698617","2023-12-02","1","110.1"
"931","64400","698621","2023-12-01","1","16.44"
"932","64400","698641","2023-12-01","1","129.1"
"933","64400","698653","2023-11-29","1","953.3"
"934","64400","698769","2023-11-30","1","983.81"
"935","64400","698822","2023-12-05","1","129.1"
"936","64400","698896","2023-12-04","1","308.88"
"937","64400","699530","2023-12-07","1","480"
"938","64400","699534","2023-12-10","1","456"
"939","64400","699538","2023-12-06","1","129.1"
"940","64400","699542","2023-12-08","1","129.1"
"941","64400","699546","2023-12-07","1","129.1"
"942","64400","699550","2023-12-11","1","129.1"
"943","64400","699554","2023-12-09","1","110.1"
"944","64400","699558","2023-12-10","1","110.1"
"945","64400","699602","2023-12-04","1","1204.26"
"946","64400","699629","2023-12-09","1","1642.04"
"947","64400","699636","2023-12-06","1","461.31"
"948","64400","699640","2023-12-02","1","887.46"
"949","64400","699650","2023-12-05","1","467.24"
"950","64400","699777","2023-12-11","1","192"
"951","64400","699785","2023-12-12","1","129.1"
"952","64400","699789","2023-12-13","1","95.35"
"953","64400","699801","2023-12-11","1","420.11"
"954","64400","699808","2023-12-11","1","431.85"
"955","64400","700195","2023-12-13","1","240"
"956","64400","700207","2023-12-13","1","174.86"
"957","64400","700242","2023-12-14","1","95.35"
"958","64400","700246","2023-12-16","1","82.7"
"959","64400","700250","2023-12-15","1","82.7"
"960","64400","700276","2023-12-12","1","438.96"
"961","64400","700280","2023-12-13","1","71.85"
"962","64400","700284","2023-12-16","1","234.69"
"963","64400","700291","2023-12-15","1","411.2"
"964","64400","700409","2023-12-17","1","82.7"
"965","64400","700413","2023-12-18","1","82.7"
"966","64400","700965","2023-12-06","1","453.7"
"967","64400","707395","2024-03-05","1","1558.35"
"968","64400","707404","2024-03-04","1","408"
"969","64400","707444","2024-03-07","1","408"
"970","64400","707452","2024-03-09","1","82.5"
"971","64400","707456","2024-03-08","1","103.45"
"972","64400","707460","2024-03-07","1","103.45"
"973","64400","707464","2024-03-03","1","82.5"
"974","64400","707468","2024-03-05","1","103.45"
"975","64400","707472","2024-03-04","1","103.45"
"976","64400","707476","2024-03-02","1","82.7"
"977","64400","707567","2024-03-05","1","219.1"
"978","64400","707571","2024-03-01","1","791.92"
"979","64400","707578","2024-03-04","1","1134.01"
"980","64400","708263","2024-03-13","1","103.45"
"981","64400","708267","2024-03-14","1","103.45"
"982","64400","708271","2024-03-01","1","111.2"
"983","64400","708275","2024-03-11","1","103.45"
"984","64400","708279","2024-03-12","1","103.45"
"985","64400","708287","2024-03-11","1","432"
"986","64400","708291","2024-03-12","1","1183.47"
"987","64400","708886","2024-03-13","1","437.98"
"988","64400","708893","2024-03-09","1","140.04"
"989","64400","708900","2024-03-11","1","1015.4"
"990","64400","708904","2024-03-08","1","729.19"
"991","64400","708958","2024-03-15","1","360"
"992","64400","708962","2024-03-14","1","390.01"
"993","64400","708966","2024-03-15","1","103.45"
"994","64400","708970","2024-03-16","1","82.5"
"995","64400","709232","2024-03-19","1","103.45"
"996","64400","709236","2024-03-18","1","103.45"
"997","64400","709240","2024-03-20","1","103.45"
"998","64400","709248","2024-03-15","1","275.97"
"999","64400","709255","2024-03-19","1","1487.62"
"1000","64400","709486","2024-03-21","1","576"
"1001","64400","709490","2024-03-22","1","103.45"
"1002","64400","709494","2024-03-22","1","82.5"
"1003","64400","709589","2024-03-18","1","226.32"
"1004","64400","709593","2024-03-15","1","626.56"
"1005","64400","709600","2024-03-16","1","410.05"
"1006","64400","709604","2024-03-19","1","702.6"
"1007","64400","709608","2024-03-20","1","298.34"
"1008","64400","709615","2024-03-19","1","633.17"
"1009","64400","709628","2024-03-21","1","260.44"
"1010","64400","709632","2024-03-22","1","611.5"
"1011","64400","709638","2024-03-20","1","1562.5"
"1012","64400","710261","2024-03-29","1","312"
"1013","64400","710355","2024-03-27","1","107.65"
"1014","64400","710583","2024-03-17","1","82.5"
"1015","64400","710910","2024-03-10","1","82.5"
"1016","64400","716686","2024-05-04","1","408"
"1017","64400","716690","2024-05-06","1","720"
"1018","64400","716726","2024-05-03","1","126.75"
"1019","64400","716730","2024-05-02","1","126.75"
"1020","64400","716734","2024-05-01","1","126.75"
"1021","64400","716742","2024-05-07","1","126.75"
"1022","64400","716746","2024-05-06","1","126.75"
"1023","64400","716750","2024-05-05","1","95.8"
"1024","64400","716754","2024-05-04","1","95.8"
"1025","64400","716783","2024-05-06","1","948.57"
"1026","64400","716858","2024-05-04","1","1038.31"
"1027","64400","716868","2024-05-02","1","797.13"
"1028","64400","716875","2024-05-01","1","223.98"
"1029","64400","718337","2024-05-14","1","103.45"
"1030","64400","718341","2024-05-09","1","126.75"
"1031","64400","718345","2024-05-08","1","126.75"
"1032","64400","718349","2024-05-10","1","126.75"
"1033","64400","718353","2024-05-11","1","95.8"
"1034","64400","718357","2024-05-11","1","238.8"
"1035","64400","718361","2024-05-12","1","103.45"
"1036","64400","718365","2024-05-07","1","1522.88"
"1037","64400","718372","2024-05-08","1","2509.88"
"1038","64400","718379","2024-05-13","1","98.96"
"1039","64400","718432","2024-05-09","1","864"
"1040","64400","718541","2024-05-07","1","746.08"
"1041","64400","718548","2024-05-06","1","1239.85"
"1042","64400","718555","2024-05-09","1","424.23"
"1043","64400","718559","2024-05-08","1","933.04"
"1044","64400","718566","2024-05-11","1","1150.78"
"1045","64400","719775","2024-05-21","1","81.4"
"1046","64400","719779","2024-05-22","1","81.4"
"1047","64400","719783","2024-05-15","1","103.45"
"1048","64400","719787","2024-05-16","1","103.45"
"1049","64400","719791","2024-05-20","1","81.4"
"1050","64400","719795","2024-05-19","1","81.4"
"1051","64400","719799","2024-05-17","1","103.45"
"1052","64400","719803","2024-05-18","1","103.45"
"1053","64400","719807","2024-05-17","1","144"
"1054","64400","719831","2024-05-16","1","204.47"
"1055","64400","719847","2024-05-14","1","1268"
"1056","64400","719859","2024-05-21","1","70.52"
"1057","64400","719947","2024-05-23","1","81.4"
"1058","64400","720222","2024-05-28","1","746.2"
"1059","64400","720234","2024-05-27","1","81.4"
"1060","64400","720238","2024-05-24","1","81.4"
"1061","64400","720242","2024-05-28","1","81.4"
"1062","64400","720250","2024-05-10","1","192"
"1063","64400","720254","2024-05-29","1","144"
"1064","64400","720324","2024-05-18","1","93.69"
"1065","64400","720328","2024-05-23","1","124.8"
"1066","64400","720332","2024-05-25","1","383.91"
"1067","64400","720340","2024-05-22","1","1258.63"
"1068","64400","720642","2024-04-21","1","95.8"
"1069","64400","720646","2024-04-28","1","95.8"
"1070","64400","720650","2024-05-13","1","103.45"
"1071","64400","720654","2024-05-01","1","26.46"
"1072","64400","720658","2024-05-01","1","141.97"
"1073","64400","720752","2024-05-28","1","286.7"
"1074","64400","720849","2024-05-29","1","81.4"
"1075","64400","720853","2024-05-30","1","81.4"
"1076","64400","720857","2024-05-31","1","81.4"
"1077","64400","720861","2024-06-01","1","145.65"
"1078","64400","720869","2024-05-01","1","336"
"1079","64400","720891","2024-06-02","1","81.4"
"1080","64400","720895","2024-06-03","1","81.4"
"1081","64400","721039","2024-06-06","1","153.27"
"1082","64400","721043","2024-06-05","1","348.18"
"1083","64400","721047","2024-06-01","1","34.03"
"1084","64400","721054","2024-06-08","1","161.16"
"1085","64400","721058","2024-06-04","1","321.02"
"1086","64400","721104","2024-06-05","1","81.4"
"1087","64400","721108","2024-06-04","1","81.4"
"1088","64400","721112","2024-06-06","1","81.4"
"1089","64400","721116","2024-06-07","1","81.4"
"1090","64400","721120","2024-06-08","1","81.4"
"1091","64400","721124","2024-06-04","1","210.83"
"1092","64400","721304","2024-06-09","1","144"
"1093","64400","721308","2024-06-10","1","81.4"
"1094","64400","721388","2024-06-01","1","81.4"
"1095","64400","721776","2024-06-13","1","202.67"
"1096","64400","721787","2024-06-17","1","81.4"
"1097","64400","721791","2024-06-12","1","81.4"
"1098","64400","721795","2024-06-14","1","81.4"
"1099","64400","721799","2024-06-15","1","81.4"
"1100","64400","721803","2024-06-16","1","81.4"
"1101","64400","721807","2024-06-11","1","81.4"
"1102","64400","722347","2024-06-17","1","265.3"
"1103","64400","722354","2024-06-13","1","813.77"
"1104","64400","722358","2024-06-11","1","103.7"
"1105","64400","722912","2024-06-20","1","180.83"
"1106","64400","722923","2024-06-25","1","755.68"
"1107","64400","722934","2024-06-17","1","144"
"1108","64400","722938","2024-06-23","1","216"
"1109","64400","722942","2024-06-27","1","81.4"
"1110","64400","722946","2024-06-21","1","81.4"
"1111","64400","722950","2024-06-20","1","81.4"
"1112","64400","722954","2024-06-19","1","81.4"
"1113","64400","722958","2024-06-18","1","81.4"
"1114","64400","722962","2024-06-24","1","81.4"
"1115","64400","722966","2024-06-22","1","81.4"
"1116","64400","722970","2024-06-23","1","81.4"
